time,values
36057 ,1020
36058 ,1023
36059 ,1023
36060 ,1032
36061 ,1020
36062 ,1014
36063 ,1014
36064 ,1062
36065 ,1059
36066 ,1053
36067 ,1053
36068 ,1062
36069 ,1062
36070 ,1062
36071 ,1062
36072 ,1062
36073 ,1065
36074 ,1059
36075 ,1056
36076 ,1059
36077 ,1059
36078 ,1059
36079 ,1059
36080 ,1062
36081 ,1062
36082 ,1062
36083 ,1062
36084 ,1059
36085 ,1059
36086 ,1062
36087 ,1062
36088 ,1059
36089 ,1059
36090 ,1059
36091 ,1068
36092 ,1062
36093 ,1062
36094 ,1056
36095 ,1062
36096 ,1062
36097 ,1059
36098 ,1062
36099 ,1056
36100 ,1059
36101 ,1062
36102 ,1062
36103 ,1062
36104 ,1062
36105 ,1056
36106 ,1062
36107 ,1059
36108 ,1056
36109 ,1062
36110 ,1062
36111 ,1062
36112 ,1059
36113 ,1059
36114 ,1062
36115 ,1059
36116 ,1059
36117 ,1065
36118 ,1059
36119 ,1062
36120 ,1059
36121 ,1059
36122 ,1062
36123 ,1059
36124 ,1062
36125 ,1050
36126 ,1041
36127 ,1035
36128 ,1026
36129 ,1020
36130 ,1014
36131 ,1014
36132 ,1014
36133 ,1008
36134 ,1011
36135 ,1008
36136 ,1008
36137 ,1011
36138 ,1011
36139 ,1011
36140 ,1011
36141 ,1011
36142 ,1005
36143 ,1011
36144 ,1014
36145 ,1011
36146 ,1008
36147 ,1011
36148 ,1005
36149 ,1011
36150 ,1011
36151 ,1008
36152 ,1008
36153 ,1008
36154 ,1008
36155 ,1011
36156 ,1011
36157 ,1011
36158 ,1005
36159 ,1011
36160 ,1008
36161 ,1011
36162 ,1008
36163 ,1017
36164 ,1020
36165 ,1023
36166 ,1023
36167 ,1017
36168 ,1020
36169 ,1020
36170 ,1020
36171 ,1023
36172 ,1020
36173 ,1017
36174 ,1017
36175 ,1020
36176 ,1020
36177 ,1023
36178 ,1020
36179 ,1023
36180 ,1023
36181 ,1020
36182 ,1020
36183 ,1023
36184 ,1023
36185 ,1023
36186 ,1023
36187 ,1023
36188 ,1023
36189 ,1023
36190 ,1020
36191 ,1023
36192 ,1020
36193 ,1020
36194 ,1026
36195 ,1026
36196 ,1020
36197 ,1026
36198 ,1020
36199 ,1020
36200 ,1026
36201 ,1023
36202 ,1023
36203 ,1029
36204 ,1020
36205 ,1023
36206 ,1026
36207 ,1020
36208 ,1020
36209 ,1023
36210 ,1026
36211 ,1020
36212 ,1023
36213 ,1020
36214 ,1023
36215 ,1017
36216 ,1020
36217 ,1020
36218 ,1023
36219 ,1020
36220 ,1020
36221 ,1026
36222 ,1023
36223 ,1029
36224 ,1035
36225 ,1020
36226 ,1023
36227 ,1023
36228 ,1020
36229 ,1017
36230 ,1026
36231 ,1065
36232 ,1053
36233 ,1056
36234 ,1059
36235 ,1059
36236 ,1059
36237 ,1059
36238 ,1056
36239 ,1062
36240 ,1059
36241 ,1062
36242 ,1059
36243 ,1062
36244 ,1065
36245 ,1062
36246 ,1062
36247 ,1062
36248 ,1062
36249 ,1062
36250 ,1062
36251 ,1059
36252 ,1059
36253 ,1056
36254 ,1059
36255 ,1062
36256 ,1059
36257 ,1065
36258 ,1062
36259 ,1059
36260 ,1062
36261 ,1059
36262 ,1062
36263 ,1062
36264 ,1062
36265 ,1059
36266 ,1059
36267 ,1065
36268 ,1059
36269 ,1059
36270 ,1059
36271 ,1062
36272 ,1062
36273 ,1062
36274 ,1062
36275 ,1062
36276 ,1062
36277 ,1059
36278 ,1062
36279 ,1062
36280 ,1062
36281 ,1062
36282 ,1059
36283 ,1059
36284 ,1059
36285 ,1062
36286 ,1065
36287 ,1059
36288 ,1065
36289 ,1062
36290 ,1062
36291 ,1062
36292 ,1047
36293 ,1035
36294 ,1029
36295 ,1026
36296 ,1026
36297 ,1023
36298 ,1014
36299 ,1017
36300 ,1017
36301 ,1011
36302 ,1017
36303 ,1011
36304 ,1014
36305 ,1011
36306 ,1011
36307 ,1011
36308 ,1008
36309 ,1011
36310 ,1008
36311 ,1008
36312 ,1011
36313 ,1011
36314 ,1011
36315 ,1008
36316 ,1008
36317 ,1011
36318 ,1011
36319 ,1014
36320 ,1008
36321 ,1014
36322 ,1011
36323 ,1011
36324 ,1011
36325 ,1011
36326 ,1023
36327 ,1017
36328 ,1023
36329 ,1017
36330 ,1020
36331 ,1020
36332 ,1020
36333 ,1017
36334 ,1023
36335 ,1017
36336 ,1023
36337 ,1017
36338 ,1017
36339 ,1017
36340 ,1020
36341 ,1020
36342 ,1020
36343 ,1020
36344 ,1020
36345 ,1020
36346 ,1020
36347 ,1020
36348 ,1023
36349 ,1020
36350 ,1020
36351 ,1017
36352 ,1020
36353 ,1023
36354 ,1020
36355 ,1020
36356 ,1020
36357 ,1017
36358 ,1020
36359 ,1020
36360 ,1020
36361 ,1020
36362 ,1023
36363 ,1023
36364 ,1020
36365 ,1023
36366 ,1020
36367 ,1017
36368 ,1017
36369 ,1023
36370 ,1023
36371 ,1023
36372 ,1020
36373 ,1020
36374 ,1023
36375 ,1023
36376 ,1020
36377 ,1020
36378 ,1017
36379 ,1020
36380 ,1017
36381 ,1023
36382 ,1023
36383 ,1020
36384 ,1020
36385 ,1023
36386 ,1020
36387 ,1017
36388 ,1029
36389 ,1032
36390 ,1029
36391 ,1029
36392 ,1020
36393 ,1017
36394 ,1017
36395 ,1014
36396 ,1056
36397 ,1059
36398 ,1056
36399 ,1056
36400 ,1050
36401 ,1056
36402 ,1059
36403 ,1059
36404 ,1059
36405 ,1059
36406 ,1059
36407 ,1059
36408 ,1059
36409 ,1059
36410 ,1056
36411 ,1059
36412 ,1056
36413 ,1062
36414 ,1062
36415 ,1062
36416 ,1062
36417 ,1062
36418 ,1056
36419 ,1059
36420 ,1059
36421 ,1059
36422 ,1056
36423 ,1056
36424 ,1062
36425 ,1059
36426 ,1059
36427 ,1059
36428 ,1059
36429 ,1062
36430 ,1062
36431 ,1059
36432 ,1062
36433 ,1059
36434 ,1059
36435 ,1065
36436 ,1059
36437 ,1062
36438 ,1062
36439 ,1062
36440 ,1059
36441 ,1062
36442 ,1062
36443 ,1059
36444 ,1056
36445 ,1059
36446 ,1062
36447 ,1059
36448 ,1059
36449 ,1059
36450 ,1065
36451 ,1059
36452 ,1065
36453 ,1059
36454 ,1062
36455 ,1062
36456 ,1056
36457 ,1044
36458 ,1038
36459 ,1026
36460 ,1029
36461 ,1017
36462 ,1020
36463 ,1017
36464 ,1017
36465 ,1011
36466 ,1014
36467 ,1011
36468 ,1011
36469 ,1011
36470 ,1011
36471 ,1008
36472 ,1014
36473 ,1011
36474 ,1011
36475 ,1011
36476 ,1014
36477 ,1011
36478 ,1014
36479 ,1011
36480 ,1008
36481 ,1014
36482 ,1014
36483 ,1014
36484 ,1011
36485 ,1011
36486 ,1011
36487 ,1008
36488 ,1011
36489 ,1011
36490 ,1014
36491 ,1014
36492 ,1008
36493 ,1023
36494 ,1020
36495 ,1026
36496 ,1023
36497 ,1020
36498 ,1023
36499 ,1020
36500 ,1020
36501 ,1026
36502 ,1023
36503 ,1026
36504 ,1026
36505 ,1023
36506 ,1023
36507 ,1023
36508 ,1026
36509 ,1023
36510 ,1023
36511 ,1026
36512 ,1023
36513 ,1026
36514 ,1023
36515 ,1026
36516 ,1026
36517 ,1023
36518 ,1020
36519 ,1020
36520 ,1023
36521 ,1026
36522 ,1023
36523 ,1023
36524 ,1020
36525 ,1023
36526 ,1026
36527 ,1023
36528 ,1023
36529 ,1026
36530 ,1023
36531 ,1026
36532 ,1026
36533 ,1026
36534 ,1026
36535 ,1023
36536 ,1020
36537 ,1026
36538 ,1023
36539 ,1026
36540 ,1023
36541 ,1023
36542 ,1026
36543 ,1026
36544 ,1020
36545 ,1023
36546 ,1017
36547 ,1017
36548 ,1017
36549 ,1023
36550 ,1020
36551 ,1029
36552 ,1038
36553 ,1032
36554 ,1032
36555 ,1020
36556 ,1020
36557 ,1020
36558 ,1014
36559 ,1038
36560 ,1056
36561 ,1056
36562 ,1056
36563 ,1059
36564 ,1059
36565 ,1062
36566 ,1059
36567 ,1062
36568 ,1056
36569 ,1059
36570 ,1056
36571 ,1059
36572 ,1059
36573 ,1059
36574 ,1062
36575 ,1059
36576 ,1059
36577 ,1065
36578 ,1059
36579 ,1059
36580 ,1062
36581 ,1059
36582 ,1062
36583 ,1059
36584 ,1062
36585 ,1056
36586 ,1062
36587 ,1059
36588 ,1056
36589 ,1059
36590 ,1059
36591 ,1062
36592 ,1059
36593 ,1056
36594 ,1062
36595 ,1059
36596 ,1062
36597 ,1062
36598 ,1056
36599 ,1062
36600 ,1059
36601 ,1059
36602 ,1056
36603 ,1059
36604 ,1059
36605 ,1062
36606 ,1056
36607 ,1062
36608 ,1059
36609 ,1062
36610 ,1059
36611 ,1056
36612 ,1059
36613 ,1059
36614 ,1059
36615 ,1062
36616 ,1059
36617 ,1059
36618 ,1065
36619 ,1059
36620 ,1059
36621 ,1059
36622 ,1041
36623 ,1029
36624 ,1029
36625 ,1020
36626 ,1023
36627 ,1020
36628 ,1014
36629 ,1011
36630 ,1008
36631 ,1008
36632 ,1008
36633 ,1011
36634 ,1008
36635 ,1008
36636 ,1005
36637 ,1011
36638 ,1005
36639 ,1005
36640 ,1011
36641 ,1011
36642 ,1008
36643 ,1011
36644 ,1011
36645 ,1005
36646 ,1011
36647 ,1011
36648 ,1005
36649 ,1011
36650 ,1005
36651 ,1011
36652 ,1011
36653 ,1008
36654 ,1011
36655 ,1008
36656 ,1011
36657 ,1008
36658 ,1008
36659 ,1008
36660 ,1005
36661 ,1017
36662 ,1023
36663 ,1020
36664 ,1017
36665 ,1020
36666 ,1023
36667 ,1020
36668 ,1020
36669 ,1017
36670 ,1020
36671 ,1023
36672 ,1020
36673 ,1020
36674 ,1023
36675 ,1020
36676 ,1020
36677 ,1020
36678 ,1017
36679 ,1023
36680 ,1023
36681 ,1020
36682 ,1020
36683 ,1020
36684 ,1017
36685 ,1023
36686 ,1020
36687 ,1020
36688 ,1026
36689 ,1023
36690 ,1020
36691 ,1017
36692 ,1023
36693 ,1020
36694 ,1023
36695 ,1023
36696 ,1026
36697 ,1020
36698 ,1026
36699 ,1023
36700 ,1023
36701 ,1020
36702 ,1023
36703 ,1026
36704 ,1023
36705 ,1023
36706 ,1020
36707 ,1023
36708 ,1023
36709 ,1026
36710 ,1023
36711 ,1023
36712 ,1023
36713 ,1026
36714 ,1026
36715 ,1023
36716 ,1017
36717 ,1023
36718 ,1023
36719 ,1032
36720 ,1035
36721 ,1017
36722 ,1017
36723 ,1047
36724 ,1056
36725 ,1059
36726 ,1062
36727 ,1062
36728 ,1056
36729 ,1059
36730 ,1059
36731 ,1059
36732 ,1059
36733 ,1059
36734 ,1059
36735 ,1062
36736 ,1059
36737 ,1065
36738 ,1065
36739 ,1062
36740 ,1059
36741 ,1068
36742 ,1062
36743 ,1056
36744 ,1065
36745 ,1062
36746 ,1062
36747 ,1062
36748 ,1062
36749 ,1065
36750 ,1062
36751 ,1062
36752 ,1059
36753 ,1062
36754 ,1059
36755 ,1059
36756 ,1062
36757 ,1059
36758 ,1062
36759 ,1062
36760 ,1059
36761 ,1062
36762 ,1059
36763 ,1056
36764 ,1059
36765 ,1062
36766 ,1065
36767 ,1065
36768 ,1059
36769 ,1068
36770 ,1059
36771 ,1059
36772 ,1062
36773 ,1062
36774 ,1062
36775 ,1062
36776 ,1065
36777 ,1059
36778 ,1062
36779 ,1059
36780 ,1059
36781 ,1062
36782 ,1065
36783 ,1059
36784 ,1062
36785 ,1041
36786 ,1041
36787 ,1032
36788 ,1026
36789 ,1023
36790 ,1023
36791 ,1020
36792 ,1020
36793 ,1011
36794 ,1014
36795 ,1011
36796 ,1014
36797 ,1008
36798 ,1014
36799 ,1011
36800 ,1011
36801 ,1011
36802 ,1014
36803 ,1008
36804 ,1014
36805 ,1005
36806 ,1005
36807 ,1014
36808 ,1014
36809 ,1008
36810 ,1014
36811 ,1014
36812 ,1011
36813 ,1011
36814 ,1011
36815 ,1005
36816 ,1011
36817 ,1005
36818 ,1011
36819 ,1008
36820 ,1011
36821 ,1008
36822 ,1008
36823 ,1014
36824 ,1020
36825 ,1023
36826 ,1020
36827 ,1020
36828 ,1020
36829 ,1023
36830 ,1020
36831 ,1023
36832 ,1023
36833 ,1020
36834 ,1020
36835 ,1020
36836 ,1020
36837 ,1020
36838 ,1020
36839 ,1020
36840 ,1023
36841 ,1020
36842 ,1017
36843 ,1017
36844 ,1017
36845 ,1020
36846 ,1020
36847 ,1020
36848 ,1023
36849 ,1020
36850 ,1020
36851 ,1023
36852 ,1017
36853 ,1023
36854 ,1017
36855 ,1020
36856 ,1020
36857 ,1020
36858 ,1017
36859 ,1017
36860 ,1023
36861 ,1023
36862 ,1020
36863 ,1020
36864 ,1020
36865 ,1020
36866 ,1023
36867 ,1023
36868 ,1020
36869 ,1020
36870 ,1020
36871 ,1020
36872 ,1020
36873 ,1020
36874 ,1020
36875 ,1020
36876 ,1017
36877 ,1020
36878 ,1017
36879 ,1020
36880 ,1023
36881 ,1023
36882 ,1023
36883 ,1032
36884 ,1032
36885 ,1020
36886 ,1020
36887 ,1017
36888 ,1020
36889 ,1011
36890 ,1014
36891 ,1065
36892 ,1053
36893 ,1056
36894 ,1059
36895 ,1059
36896 ,1056
36897 ,1062
36898 ,1065
36899 ,1059
36900 ,1059
36901 ,1056
36902 ,1059
36903 ,1062
36904 ,1059
36905 ,1059
36906 ,1059
36907 ,1062
36908 ,1062
36909 ,1059
36910 ,1065
36911 ,1062
36912 ,1062
36913 ,1059
36914 ,1059
36915 ,1059
36916 ,1062
36917 ,1059
36918 ,1065
36919 ,1056
36920 ,1059
36921 ,1056
36922 ,1065
36923 ,1062
36924 ,1059
36925 ,1062
36926 ,1059
36927 ,1062
36928 ,1062
36929 ,1062
36930 ,1059
36931 ,1056
36932 ,1062
36933 ,1059
36934 ,1059
36935 ,1056
36936 ,1062
36937 ,1059
36938 ,1059
36939 ,1056
36940 ,1059
36941 ,1059
36942 ,1062
36943 ,1062
36944 ,1062
36945 ,1059
36946 ,1065
36947 ,1056
36948 ,1059
36949 ,1056
36950 ,1059
36951 ,1059
36952 ,1059
36953 ,1053
36954 ,1035
36955 ,1029
36956 ,1017
36957 ,1020
36958 ,1020
36959 ,1011
36960 ,1014
36961 ,1011
36962 ,1008
36963 ,1008
36964 ,1011
36965 ,1008
36966 ,1011
36967 ,1014
36968 ,1008
36969 ,1008
36970 ,1011
36971 ,1011
36972 ,1014
36973 ,1011
36974 ,1014
36975 ,1011
36976 ,1011
36977 ,1011
36978 ,1008
36979 ,1014
36980 ,1008
36981 ,1011
36982 ,1014
36983 ,1011
36984 ,1008
36985 ,1008
36986 ,1014
36987 ,1014
36988 ,1014
36989 ,1005
36990 ,1020
36991 ,1020
36992 ,1023
36993 ,1017
36994 ,1017
36995 ,1023
36996 ,1023
36997 ,1020
36998 ,1017
36999 ,1023
37000 ,1023
37001 ,1023
37002 ,1020
37003 ,1020
37004 ,1026
37005 ,1020
37006 ,1023
37007 ,1020
37008 ,1023
37009 ,1026
37010 ,1023
37011 ,1023
37012 ,1026
37013 ,1023
37014 ,1026
37015 ,1023
37016 ,1023
37017 ,1023
37018 ,1029
37019 ,1026
37020 ,1023
37021 ,1023
37022 ,1026
37023 ,1023
37024 ,1023
37025 ,1023
37026 ,1023
37027 ,1026
37028 ,1023
37029 ,1026
37030 ,1026
37031 ,1020
37032 ,1026
37033 ,1023
37034 ,1023
37035 ,1023
37036 ,1023
37037 ,1023
37038 ,1023
37039 ,1026
37040 ,1026
37041 ,1023
37042 ,1023
37043 ,1029
37044 ,1026
37045 ,1026
37046 ,1023
37047 ,1029
37048 ,1032
37049 ,1035
37050 ,1038
37051 ,1038
37052 ,1020
37053 ,1023
37054 ,1017
37055 ,1023
37056 ,1053
37057 ,1059
37058 ,1059
37059 ,1056
37060 ,1059
37061 ,1062
37062 ,1059
37063 ,1056
37064 ,1062
37065 ,1062
37066 ,1062
37067 ,1059
37068 ,1062
37069 ,1062
37070 ,1062
37071 ,1059
37072 ,1062
37073 ,1062
37074 ,1059
37075 ,1059
37076 ,1059
37077 ,1056
37078 ,1065
37079 ,1059
37080 ,1059
37081 ,1062
37082 ,1056
37083 ,1062
37084 ,1062
37085 ,1056
37086 ,1062
37087 ,1062
37088 ,1065
37089 ,1059
37090 ,1059
37091 ,1062
37092 ,1059
37093 ,1059
37094 ,1062
37095 ,1059
37096 ,1062
37097 ,1062
37098 ,1062
37099 ,1059
37100 ,1062
37101 ,1062
37102 ,1059
37103 ,1056
37104 ,1062
37105 ,1059
37106 ,1059
37107 ,1059
37108 ,1062
37109 ,1059
37110 ,1056
37111 ,1062
37112 ,1062
37113 ,1059
37114 ,1059
37115 ,1056
37116 ,1059
37117 ,1044
37118 ,1029
37119 ,1029
37120 ,1020
37121 ,1023
37122 ,1014
37123 ,1014
37124 ,1008
37125 ,1011
37126 ,1008
37127 ,1008
37128 ,1014
37129 ,1011
37130 ,1014
37131 ,1011
37132 ,1008
37133 ,1011
37134 ,1011
37135 ,1008
37136 ,1008
37137 ,1008
37138 ,1005
37139 ,1008
37140 ,1008
37141 ,1008
37142 ,1011
37143 ,1008
37144 ,1011
37145 ,1011
37146 ,1008
37147 ,1008
37148 ,1011
37149 ,1008
37150 ,1011
37151 ,1005
37152 ,1008
37153 ,1017
37154 ,1020
37155 ,1014
37156 ,1023
37157 ,1023
37158 ,1020
37159 ,1017
37160 ,1020
37161 ,1017
37162 ,1023
37163 ,1020
37164 ,1020
37165 ,1023
37166 ,1017
37167 ,1026
37168 ,1020
37169 ,1020
37170 ,1020
37171 ,1026
37172 ,1017
37173 ,1023
37174 ,1020
37175 ,1020
37176 ,1026
37177 ,1023
37178 ,1020
37179 ,1020
37180 ,1023
37181 ,1029
37182 ,1026
37183 ,1023
37184 ,1020
37185 ,1017
37186 ,1023
37187 ,1017
37188 ,1023
37189 ,1020
37190 ,1020
37191 ,1023
37192 ,1023
37193 ,1017
37194 ,1020
37195 ,1023
37196 ,1026
37197 ,1023
37198 ,1023
37199 ,1017
37200 ,1023
37201 ,1023
37202 ,1023
37203 ,1023
37204 ,1020
37205 ,1026
37206 ,1026
37207 ,1023
37208 ,1020
37209 ,1023
37210 ,1020
37211 ,1029
37212 ,1032
37213 ,1035
37214 ,1032
37215 ,1026
37216 ,1023
37217 ,1020
37218 ,1017
37219 ,1062
37220 ,1050
37221 ,1056
37222 ,1053
37223 ,1056
37224 ,1056
37225 ,1059
37226 ,1059
37227 ,1062
37228 ,1059
37229 ,1065
37230 ,1059
37231 ,1056
37232 ,1062
37233 ,1059
37234 ,1059
37235 ,1056
37236 ,1062
37237 ,1059
37238 ,1059
37239 ,1062
37240 ,1059
37241 ,1059
37242 ,1062
37243 ,1059
37244 ,1062
37245 ,1062
37246 ,1059
37247 ,1059
37248 ,1062
37249 ,1062
37250 ,1062
37251 ,1065
37252 ,1059
37253 ,1059
37254 ,1062
37255 ,1062
37256 ,1062
37257 ,1062
37258 ,1062
37259 ,1062
37260 ,1062
37261 ,1062
37262 ,1059
37263 ,1062
37264 ,1059
37265 ,1068
37266 ,1062
37267 ,1062
37268 ,1062
37269 ,1065
37270 ,1062
37271 ,1065
37272 ,1065
37273 ,1065
37274 ,1062
37275 ,1059
37276 ,1062
37277 ,1059
37278 ,1062
37279 ,1065
37280 ,1053
37281 ,1041
37282 ,1032
37283 ,1032
37284 ,1023
37285 ,1023
37286 ,1020
37287 ,1014
37288 ,1014
37289 ,1017
37290 ,1011
37291 ,1014
37292 ,1014
37293 ,1014
37294 ,1011
37295 ,1014
37296 ,1011
37297 ,1014
37298 ,1014
37299 ,1014
37300 ,1017
37301 ,1014
37302 ,1011
37303 ,1011
37304 ,1014
37305 ,1014
37306 ,1011
37307 ,1014
37308 ,1011
37309 ,1014
37310 ,1014
37311 ,1011
37312 ,1011
37313 ,1011
37314 ,1011
37315 ,1014
37316 ,1011
37317 ,1014
37318 ,1008
37319 ,1020
37320 ,1023
37321 ,1023
37322 ,1020
37323 ,1020
37324 ,1020
37325 ,1023
37326 ,1023
37327 ,1020
37328 ,1020
37329 ,1020
37330 ,1020
37331 ,1020
37332 ,1020
37333 ,1026
37334 ,1023
37335 ,1023
37336 ,1023
37337 ,1020
37338 ,1020
37339 ,1023
37340 ,1023
37341 ,1017
37342 ,1020
37343 ,1020
37344 ,1017
37345 ,1020
37346 ,1023
37347 ,1017
37348 ,1020
37349 ,1017
37350 ,1020
37351 ,1020
37352 ,1020
37353 ,1020
37354 ,1023
37355 ,1023
37356 ,1023
37357 ,1020
37358 ,1017
37359 ,1017
37360 ,1017
37361 ,1020
37362 ,1017
37363 ,1023
37364 ,1023
37365 ,1020
37366 ,1023
37367 ,1017
37368 ,1020
37369 ,1020
37370 ,1020
37371 ,1026
37372 ,1020
37373 ,1020
37374 ,1020
37375 ,1020
37376 ,1017
37377 ,1023
37378 ,1020
37379 ,1032
37380 ,1032
37381 ,1020
37382 ,1011
37383 ,1005
37384 ,1035
37385 ,1095
37386 ,1092
37387 ,1041
37388 ,1059
37389 ,1062
37390 ,1059
37391 ,1059
37392 ,1062
37393 ,1062
37394 ,1059
37395 ,1068
37396 ,1059
37397 ,1059
37398 ,1062
37399 ,1062
37400 ,1059
37401 ,1059
37402 ,1056
37403 ,1059
37404 ,1059
37405 ,1059
37406 ,1062
37407 ,1059
37408 ,1056
37409 ,1062
37410 ,1056
37411 ,1056
37412 ,1059
37413 ,1059
37414 ,1062
37415 ,1059
37416 ,1059
37417 ,1059
37418 ,1059
37419 ,1062
37420 ,1059
37421 ,1065
37422 ,1062
37423 ,1059
37424 ,1059
37425 ,1062
37426 ,1056
37427 ,1059
37428 ,1059
37429 ,1062
37430 ,1062
37431 ,1059
37432 ,1062
37433 ,1059
37434 ,1059
37435 ,1062
37436 ,1059
37437 ,1062
37438 ,1059
37439 ,1062
37440 ,1056
37441 ,1056
37442 ,1059
37443 ,1062
37444 ,1056
37445 ,1044
37446 ,1038
37447 ,1026
37448 ,1023
37449 ,1017
37450 ,1017
37451 ,1014
37452 ,1011
37453 ,1011
37454 ,1008
37455 ,1005
37456 ,1011
37457 ,1008
37458 ,1005
37459 ,1008
37460 ,1008
37461 ,1011
37462 ,1011
37463 ,1008
37464 ,1011
37465 ,1008
37466 ,1011
37467 ,1011
37468 ,1008
37469 ,1008
37470 ,1008
37471 ,1011
37472 ,1011
37473 ,1008
37474 ,1008
37475 ,1011
37476 ,1011
37477 ,1008
37478 ,1011
37479 ,1011
37480 ,1011
37481 ,1008
37482 ,1005
37483 ,1011
37484 ,1020
37485 ,1023
37486 ,1020
37487 ,1023
37488 ,1023
37489 ,1023
37490 ,1023
37491 ,1023
37492 ,1020
37493 ,1020
37494 ,1020
37495 ,1023
37496 ,1017
37497 ,1023
37498 ,1020
37499 ,1020
37500 ,1020
37501 ,1023
37502 ,1023
37503 ,1026
37504 ,1023
37505 ,1020
37506 ,1023
37507 ,1020
37508 ,1023
37509 ,1017
37510 ,1020
37511 ,1023
37512 ,1023
37513 ,1023
37514 ,1017
37515 ,1020
37516 ,1020
37517 ,1017
37518 ,1020
37519 ,1023
37520 ,1020
37521 ,1023
37522 ,1020
37523 ,1020
37524 ,1020
37525 ,1020
37526 ,1023
37527 ,1023
37528 ,1020
37529 ,1023
37530 ,1026
37531 ,1026
37532 ,1023
37533 ,1026
37534 ,1023
37535 ,1023
37536 ,1023
37537 ,1023
37538 ,1023
37539 ,1023
37540 ,1026
37541 ,1026
37542 ,1020
37543 ,1035
37544 ,1038
37545 ,1026
37546 ,1026
37547 ,1023
37548 ,1023
37549 ,1017
37550 ,1023
37551 ,1053
37552 ,1059
37553 ,1059
37554 ,1062
37555 ,1062
37556 ,1062
37557 ,1068
37558 ,1062
37559 ,1059
37560 ,1059
37561 ,1065
37562 ,1059
37563 ,1056
37564 ,1059
37565 ,1059
37566 ,1059
37567 ,1062
37568 ,1059
37569 ,1059
37570 ,1062
37571 ,1059
37572 ,1059
37573 ,1059
37574 ,1059
37575 ,1059
37576 ,1059
37577 ,1059
37578 ,1056
37579 ,1062
37580 ,1056
37581 ,1062
37582 ,1062
37583 ,1062
37584 ,1059
37585 ,1059
37586 ,1059
37587 ,1056
37588 ,1062
37589 ,1059
37590 ,1059
37591 ,1062
37592 ,1056
37593 ,1059
37594 ,1062
37595 ,1059
37596 ,1059
37597 ,1056
37598 ,1056
37599 ,1062
37600 ,1056
37601 ,1059
37602 ,1062
37603 ,1062
37604 ,1059
37605 ,1059
37606 ,1068
37607 ,1056
37608 ,1062
37609 ,1059
37610 ,1056
37611 ,1053
37612 ,1041
37613 ,1032
37614 ,1026
37615 ,1020
37616 ,1020
37617 ,1014
37618 ,1017
37619 ,1014
37620 ,1005
37621 ,1008
37622 ,1008
37623 ,1011
37624 ,1011
37625 ,1008
37626 ,1005
37627 ,1008
37628 ,1011
37629 ,1008
37630 ,1008
37631 ,1008
37632 ,1011
37633 ,1011
37634 ,1008
37635 ,1008
37636 ,1008
37637 ,1005
37638 ,1011
37639 ,1005
37640 ,1008
37641 ,1008
37642 ,1011
37643 ,1008
37644 ,1014
37645 ,1005
37646 ,1005
37647 ,1017
37648 ,1020
37649 ,1020
37650 ,1020
37651 ,1017
37652 ,1020
37653 ,1023
37654 ,1020
37655 ,1023
37656 ,1020
37657 ,1023
37658 ,1014
37659 ,1023
37660 ,1014
37661 ,1017
37662 ,1020
37663 ,1017
37664 ,1020
37665 ,1023
37666 ,1020
37667 ,1020
37668 ,1023
37669 ,1023
37670 ,1020
37671 ,1017
37672 ,1020
37673 ,1017
37674 ,1020
37675 ,1017
37676 ,1020
37677 ,1020
37678 ,1020
37679 ,1020
37680 ,1023
37681 ,1017
37682 ,1020
37683 ,1023
37684 ,1020
37685 ,1017
37686 ,1017
37687 ,1023
37688 ,1020
37689 ,1017
37690 ,1023
37691 ,1020
37692 ,1020
37693 ,1020
37694 ,1020
37695 ,1020
37696 ,1023
37697 ,1023
37698 ,1020
37699 ,1020
37700 ,1017
37701 ,1020
37702 ,1023
37703 ,1023
37704 ,1023
37705 ,1014
37706 ,1017
37707 ,1026
37708 ,1032
37709 ,1032
37710 ,1035
37711 ,1032
37712 ,1023
37713 ,1014
37714 ,1011
37715 ,1065
37716 ,1056
37717 ,1053
37718 ,1059
37719 ,1059
37720 ,1059
37721 ,1056
37722 ,1062
37723 ,1065
37724 ,1056
37725 ,1062
37726 ,1062
37727 ,1062
37728 ,1059
37729 ,1059
37730 ,1062
37731 ,1065
37732 ,1059
37733 ,1059
37734 ,1062
37735 ,1062
37736 ,1062
37737 ,1062
37738 ,1062
37739 ,1059
37740 ,1062
37741 ,1062
37742 ,1062
37743 ,1059
37744 ,1062
37745 ,1062
37746 ,1062
37747 ,1062
37748 ,1062
37749 ,1059
37750 ,1062
37751 ,1062
37752 ,1062
37753 ,1062
37754 ,1065
37755 ,1062
37756 ,1062
37757 ,1062
37758 ,1062
37759 ,1059
37760 ,1059
37761 ,1062
37762 ,1062
37763 ,1062
37764 ,1059
37765 ,1062
37766 ,1065
37767 ,1056
37768 ,1062
37769 ,1059
37770 ,1062
37771 ,1062
37772 ,1065
37773 ,1059
37774 ,1059
37775 ,1047
37776 ,1044
37777 ,1038
37778 ,1029
37779 ,1026
37780 ,1020
37781 ,1017
37782 ,1014
37783 ,1014
37784 ,1014
37785 ,1011
37786 ,1014
37787 ,1014
37788 ,1008
37789 ,1014
37790 ,1011
37791 ,1014
37792 ,1008
37793 ,1011
37794 ,1017
37795 ,1014
37796 ,1011
37797 ,1011
37798 ,1011
37799 ,1011
37800 ,1014
37801 ,1014
37802 ,1014
37803 ,1011
37804 ,1014
37805 ,1011
